Name,Position,Age,Season,Player_nat,Left_team,Left_league,Left_team_nat,Joined_team,Joined_league,Joined_nat,Fee,Loan_or_not,Face_img
Enzo Barrenechea,Defensive Midfield,18,19/20,Argentina,FC Sion,Super League,Switzerland,Juventus U19,Primavera 1,Italy,€2.50m,False,https://img.a.transfermarkt.technology/portrait/medium/671915-1557302992.jpg?lm=1
Franco Israel,Goalkeeper,18,18/19,Uruguay/Italy,Nacional U19,Uruguay,Uruguay,Juventus U19,Primavera 1,Italy,€2.50m,False,https://img.a.transfermarkt.technology/portrait/medium/492319-1558943362.png?lm=1
Martín Satriano,Centre-Forward,18,19/20,Uruguay/Italy,Nacional,Primera División,Uruguay,Inter U19,Primavera 1,Italy,€2.40m,False,https://img.a.transfermarkt.technology/portrait/medium/640109-1626685122.jpg?lm=1
Franck Kanouté,Central Midfield,18,17/18,Senegal,Juventus U19,Primavera 1,Italy,Pescara,Serie B,Italy,€2.20m,False,https://img.a.transfermarkt.technology/portrait/medium/478198-1581175370.jpg?lm=1
Alessandro Di Pardo,Right-Back,18,17/18,Italy,SPAL U19,Primavera 2a,Italy,Juventus U19,Primavera 1,Italy,€2.10m,False,https://img.a.transfermarkt.technology/portrait/medium/457674-1607958055.jpg?lm=1
Tòfol Montiel,Right Winger,18,18/19,Spain,Mallorca U19,Spain,Spain,Fiorentina U19,Primavera 1,Italy,€2.00m,False,https://img.a.transfermarkt.technology/portrait/medium/573979-1602070563.jpg?lm=1
Fabrizio Caligara,Central Midfield,17,17/18,Italy,Juventus U19,Primavera 1,Italy,Cagliari Calcio,Serie A,Italy,€2.00m,False,https://img.a.transfermarkt.technology/portrait/medium/386574-1609841206.jpg?lm=1
Daniele Grieco,Centre-Back,17,17/18,Italy,Cesena U17,Under 17 - B,Italy,Chievo U19,Primavera 1,Italy,€2.00m,False,https://img.a.transfermarkt.technology/portrait/medium/459765-1507549530.JPG?lm=1
Félix Nzouango Bikien,Centre-Back,17,20/21,France/Cameroon,SC Amiens U19,France,France,Juventus U19,Primavera 1,Italy,€1.90m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Matteo Pinelli,Left-Back,18,19/20,Italy,Juventus U19,Primavera 1,Italy,Sassuolo U19,Primavera 1,Italy,€1.88m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Nikita Vlasenko,Centre-Back,18,19/20,Switzerland/Ukraine,FC Lugano,Super League,Switzerland,Juventus U19,Primavera 1,Italy,€1.80m,False,https://img.a.transfermarkt.technology/portrait/medium/510898-1579615455.jpg?lm=1
Fabian Pavone,Right Winger,19,19/20,Italy,Pescara U19,Primavera 1,Italy,Parma,Serie A,Italy,€1.80m,False,https://img.a.transfermarkt.technology/portrait/medium/411312-1594457585.jpeg?lm=1
Nicolò Zaniolo,Right Winger,18,17/18,Italy,Entella U19,Primavera 2a,Italy,Inter U19,Primavera 1,Italy,€1.80m,False,https://img.a.transfermarkt.technology/portrait/medium/392085-1630498680.jpg?lm=1
Louis Munteanu,Centre-Forward,18,20/21,Romania,FC Viitorul,Liga 1 - Relegation group,Romania,Fiorentina U19,Primavera 1,Italy,€1.70m,False,https://img.a.transfermarkt.technology/portrait/medium/547786-1630503803.jpg?lm=1
Nicolò Francofonte,Central Midfield,19,20/21,Italy,Juventus U19,Primavera 1,Italy,Sampdoria U19,Primavera 1,Italy,€1.70m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Samuele Mulattieri,Centre-Forward,17,18/19,Italy,Spezia U19,Primavera 2a,Italy,Inter U19,Primavera 1,Italy,€1.70m,False,https://img.a.transfermarkt.technology/portrait/medium/457422-1581673235.jpg?lm=1
Samuele Vianni,Centre-Forward,19,20/21,Italy,Napoli U19,Primavera 2b,Italy,Torino U19,Primavera 1,Italy,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/534174-1607592205.jpg?lm=1
Emil Roback,Centre-Forward,17,20/21,Sweden,Hammarby U19,U19 Allsvenskan Norra,Sweden,Milan U19,Primavera 1,Italy,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/673495-1584613233.jpg?lm=1
Toni Fruk,Attacking Midfield,18,19/20,Croatia,Mouscron U21,Belgium,Belgium,Fiorentina U19,Primavera 1,Italy,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/432758-1625042737.jpg?lm=1
Riccardo Burgio,Left Midfield,18,19/20,Italy,Inter U19,Primavera 1,Italy,Atalanta U19,Primavera 1,Italy,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/537546-1609712742.jpg?lm=1
Marko Hanuljak,Central Midfield,18,18/19,Croatia,Mouscron U21,Belgium,Belgium,Fiorentina U19,Primavera 1,Italy,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/370959-1630240510.jpg?lm=1
Laurens Serpe,Centre-Back,17,18/19,Italy/Netherlands,Genoa U17,Under 17 - A,Italy,Inter U19,Primavera 1,Italy,€1.50m,True,https://img.a.transfermarkt.technology/portrait/medium/500164-1574267434.jpg?lm=1
Alessandro Tripaldelli,Left-Back,18,17/18,Italy,Juventus U19,Primavera 1,Italy,Sassuolo U19,Primavera 1,Italy,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/357176-1557500443.jpg?lm=1
Kaloyan Krastev,Centre-Forward,19,17/18,Bulgaria,Slavia Sofia,efbet Liga,Bulgaria,Bologna U19,Primavera 1,Italy,€1.50m,False,https://img.a.transfermarkt.technology/portrait/medium/411410-1614148066.png?lm=1
Francesco Mezzoni,Right Midfield,17,17/18,Italy,Carpi U19,Primavera 2a,Italy,Napoli U19,Primavera 1,Italy,€1.40m,False,https://img.a.transfermarkt.technology/portrait/medium/395190-1604747589.jpg?lm=1
Lorenzo Avogadri,Goalkeeper,17,19/20,Italy,Atalanta U19,Primavera 1,Italy,Sampdoria U19,Primavera 1,Italy,€1.35m,True,https://img.a.transfermarkt.technology/portrait/medium/463497-1608021656.jpg?lm=1
Jens Odgaard,Centre-Forward,18,17/18,Denmark,Lyngby BK,Superligaen Abstiegsr.,Denmark,Inter U19,Primavera 1,Italy,€1.32m,False,https://img.a.transfermarkt.technology/portrait/medium/345590-1506425783.jpg?lm=1
Kaique Rocha,Centre-Back,18,19/20,Brazil,Santos FC,Série A,Brazil,Sampdoria U19,Primavera 1,Italy,€1.25m,False,https://img.a.transfermarkt.technology/portrait/medium/633377-1604409330.jpg?lm=1
Nikolai Baden Frederiksen,Centre-Forward,18,18/19,Denmark,Nordsjaell. U19,U19 Boys League,Denmark,Juventus U19,Primavera 1,Italy,€1.25m,False,https://img.a.transfermarkt.technology/portrait/medium/400550-1629617947.jpg?lm=1
Mikael Egill Ellertsson,Right Winger,19,21/22,Iceland,SPAL U19,Primavera 1,Italy,Spezia Calcio,Serie A,Italy,€1.00m,False,https://img.a.transfermarkt.technology/portrait/medium/566615-1630322573.jpg?lm=1
Simone Madonna,Central Midfield,19,19/20,Italy,Parma,Serie A,Italy,Pescara U19,Primavera 1,Italy,€1.00m,False,https://img.a.transfermarkt.technology/portrait/medium/572654-1536307983.jpg?lm=1
Eddie Salcedo,Centre-Forward,16,18/19,Italy/Colombia,Genoa,Serie A,Italy,Inter U19,Primavera 1,Italy,€1.00m,True,https://img.a.transfermarkt.technology/portrait/medium/459661-1589803882.jpg?lm=1
Tiago Djaló,Centre-Back,18,18/19,Portugal,Sporting CP U23,Liga Revelacao U23,Portugal,Milan U19,Primavera 1,Italy,€1.00m,False,https://img.a.transfermarkt.technology/portrait/medium/420465-1548510986.jpg?lm=1
Zan Celar,Centre-Forward,18,17/18,Slovenia,NK Maribor,Prva Liga,Slovenia,Roma U19,Primavera 1,Italy,€1.00m,False,https://img.a.transfermarkt.technology/portrait/medium/340427-1536049366.jpg?lm=1
Alessandro Ahmetaj,Central Midfield,17,17/18,Italy/Albania,Cesena U19,Primavera 2a,Italy,Sassuolo U19,Primavera 1,Italy,€1.00m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Matteo Campani,Goalkeeper,18,18/19,Italy,AC Pisa,Italy,Italy,Sassuolo U19,Primavera 1,Italy,€900Th.,False,https://img.a.transfermarkt.technology/portrait/medium/467354-1606943729.jpg?lm=1
Antonio Candela,Right-Back,17,17/18,Italy,Spezia Calcio,Serie B,Italy,Genoa U19,Primavera 1,Italy,€850Th.,False,https://img.a.transfermarkt.technology/portrait/medium/392881-1595931981.jpg?lm=1
Edoardo Vergani,Centre-Forward,19,20/21,Italy,Inter U19,Primavera 1,Italy,Bologna,Serie A,Italy,€800Th.,True,https://img.a.transfermarkt.technology/portrait/medium/421780-1602060277.jpg?lm=1
Lorenzo Babbi,Centre-Forward,18,18/19,Italy,Cesena U19,Italy,Italy,Atalanta U19,Primavera 1,Italy,€800Th.,False,https://img.a.transfermarkt.technology/portrait/medium/420513-1507550391.JPG?lm=1
Kacper Urbanski,Attacking Midfield,16,21/22,Poland,Lechia Gdansk,Ekstraklasa,Poland,Bologna U19,Primavera 1,Italy,€750Th.,False,https://img.a.transfermarkt.technology/portrait/medium/699442-1626162743.jpg?lm=1
Gianmarco Cangiano,Left Winger,17,19/20,Italy,Roma U19,Primavera 1,Italy,Bologna U19,Primavera 1,Italy,€750Th.,False,https://img.a.transfermarkt.technology/portrait/medium/496270-1592916853.jpg?lm=1
Davide Merola,Centre-Forward,19,19/20,Italy,Inter U19,Primavera 1,Italy,Empoli,Serie B,Italy,€750Th.,False,https://img.a.transfermarkt.technology/portrait/medium/357998-1551887597.jpg?lm=1
Raoul Bellanova,Right-Back,18,18/19,Italy,Milan U19,Primavera 1,Italy,G. Bordeaux,Ligue 1,France,€700Th.,False,https://img.a.transfermarkt.technology/portrait/medium/357992-1548079011.jpg?lm=1
Pablo Moreno,Centre-Forward,16,18/19,Spain,Barcelona U16,Spain,Spain,Juventus U19,Primavera 1,Italy,€700Th.,False,https://img.a.transfermarkt.technology/portrait/medium/466811-1557304350.png?lm=1
Mohamed Said Adan,Centre-Forward,18,18/19,Sweden/Somalia,Örgryte,Superettan,Sweden,Empoli U19,Primavera 1,Italy,€700Th.,False,https://img.a.transfermarkt.technology/portrait/medium/537524-1554665963.png?lm=1
Michele Zinfollino,Centre-Back,17,18/19,Italy,SSC Bari Yth.,Italy,Italy,Fiorentina U19,Primavera 1,Italy,€700Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Nino Kukovec,Centre-Forward,16,17/18,Slovenia,NK Maribor U17,Slovenia,Slovenia,Fiorentina U19,Primavera 1,Italy,€700Th.,False,https://img.a.transfermarkt.technology/portrait/medium/502355-1614803709.jpg?lm=1
Rodrigo Guth,Centre-Back,16,17/18,Brazil/Germany,Coritiba FC U20,Brazil,Brazil,Atalanta U19,Primavera 1,Italy,€670Th.,False,https://img.a.transfermarkt.technology/portrait/medium/492313-1613545350.jpg?lm=1
Matteo Gasperoni,Defensive Midfield,18,17/18,Italy,Atalanta U19,Primavera 1,Italy,Cesena,Serie B,Italy,€660Th.,False,https://img.a.transfermarkt.technology/portrait/medium/297635-1506329248.png?lm=1
Filippo Ranocchia,Central Midfield,17,18/19,Italy,Perugia U19,Primavera 2b,Italy,Juventus U19,Primavera 1,Italy,€640Th.,False,https://img.a.transfermarkt.technology/portrait/medium/489611-1579616418.jpg?lm=1
Nikolaos Botis,Goalkeeper,16,20/21,Greece,PAOK Salonika,Super League 1,Greece,Inter U19,Primavera 1,Italy,€600Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Davide Gentile,Right-Back,16,20/21,Italy/Germany,Benevento U17,Under 17 20/21,Italy,Fiorentina U19,Primavera 1,Italy,€600Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Cosimo Marco Da Graca,Centre-Forward,17,19/20,Italy/Portugal,Palermo U19,Italy,Italy,Juventus U19,Primavera 1,Italy,€600Th.,False,https://img.a.transfermarkt.technology/portrait/medium/564795-1579615593.jpg?lm=1
Rezan Corlu,Attacking Midfield,19,17/18,Denmark/Turkey,Bröndby IF,Superligaen Championship round,Denmark,Roma U19,Primavera 1,Italy,€600Th.,False,https://img.a.transfermarkt.technology/portrait/medium/283193-1624457543.jpg?lm=1
Suf Podgoreanu,Right Winger,19,21/22,Israel/Romania,Roma U19,Primavera 1,Italy,Spezia Calcio,Serie A,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/540827-1617716961.jpg?lm=1
Samo Matjaz,Centre-Back,17,21/22,Slovenia,SPAL U17,Under 17 - B,Italy,Inter U19,Primavera 1,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Fotis Pseftis,Goalkeeper,18,21/22,Greece,Asteras Tripoli,Super League 1,Greece,Milan U19,Primavera 1,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/655629-1616882184.jpg?lm=1
Nikola Iliev,Attacking Midfield,16,20/21,Bulgaria,Botev U19,Bulgaria,Bulgaria,Inter U19,Primavera 1,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Musa Juwara,Left Winger,17,19/20,The Gambia,Chievo U19,Primavera 1,Italy,Bologna U19,Primavera 1,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/562030-1596468822.jpg?lm=1
Ruben Providence,Left Winger,18,19/20,France/Haiti,Paris SG U19,France,France,Roma U19,Primavera 1,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/536520-1607943378.jpg?lm=1
Nicholas Rizzo,Centre-Back,19,19/20,Italy/Brazil,Inter U19,Primavera 1,Italy,Genoa,Serie A,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/421869-1551887691.jpg?lm=1
Alessandro Martella,Right-Back,18,19/20,Italy,Pescara U19,Primavera 1,Italy,Parma,Serie A,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/459979-1493993309.jpg?lm=1
Federico Brancolini,Goalkeeper,16,17/18,Italy,Modena,Italy,Italy,Fiorentina U19,Primavera 1,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/451154-1569242029.jpg?lm=1
Vicente Besuijen,Right Winger,16,17/18,Netherlands/Colombia,Volendam U17,Netherlands,Netherlands,Roma U19,Primavera 1,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/412954-1568733590.jpg?lm=1
Filippo Delli Carri,Centre-Back,18,17/18,Italy,Pescara U19,Primavera 2b,Italy,Juventus U19,Primavera 1,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/393904-1630589972.jpg?lm=1
Leandro Fernandes,Central Midfield,18,17/18,Netherlands/Angola,PSV U19,U19 Eredivisie,Netherlands,Juventus U19,Primavera 1,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/339335-1495123926.jpg?lm=1
Fabio Morselli,Second Striker,19,17/18,Italy,Juventus U19,Primavera 1,Italy,Pescara U19,Primavera 2b,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/347885-1543517992.jpg?lm=1
Amir Feratovic,Centre-Back,18,20/21,Slovenia,NK Bravo U19,Slovenia,Slovenia,Roma U19,Primavera 1,Italy,€400Th.,False,https://img.a.transfermarkt.technology/portrait/medium/627439-1617717014.jpg?lm=1
Jean-Claude Ntenda,Left-Back,17,19/20,France/DR Congo,FC Nantes U19,France,France,Juventus U19,Primavera 1,Italy,€400Th.,False,https://img.a.transfermarkt.technology/portrait/medium/585956-1556023737.jpg?lm=1
Étienne Youte Kinkoue,Centre-Back,17,19/20,France/Cameroon,Troyes U19,France,France,Inter U19,Primavera 1,Italy,€400Th.,False,https://img.a.transfermarkt.technology/portrait/medium/639712-1556023858.jpg?lm=1
Nikolaos Michelis,Centre-Back,17,18/19,Greece,Asteras Tripoli,Super League,Greece,Milan U19,Primavera 1,Italy,€400Th.,False,https://img.a.transfermarkt.technology/portrait/medium/584452-1629791705.jpg?lm=1
Felice D'Amico,Left Winger,17,18/19,Italy,Palermo U19,Primavera 1,Italy,Inter U19,Primavera 1,Italy,€400Th.,False,https://img.a.transfermarkt.technology/portrait/medium/392500-1594722451.jpg?lm=1
Leroy Abanda,Left-Back,18,18/19,France/Cameroon,Monaco U19,Monaco,Monaco,Milan U19,Primavera 1,Italy,€400Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Ognjen Stijepovic,Second Striker,18,17/18,Montenegro,FK Mladost,1. CFL,Montenegro,Sampdoria U19,Primavera 1,Italy,€400Th.,False,https://img.a.transfermarkt.technology/portrait/medium/399907-1535016470.jpg?lm=1
Daniel Leo,Right-Back,17,19/20,Switzerland/Italy,Team Ticino U21,2. Liga Inter - Gr. 6,Switzerland,Juventus U19,Primavera 1,Italy,€395Th.,False,https://img.a.transfermarkt.technology/portrait/medium/511131-1606986692.jpg?lm=1
Samuele Vianni,Centre-Forward,18,19/20,Italy,Entella U19,Primavera 2a,Italy,Napoli U19,Primavera 1,Italy,€375Th.,False,https://img.a.transfermarkt.technology/portrait/medium/534174-1607592205.jpg?lm=1
Niccolò Chiorra,Goalkeeper,19,20/21,Italy,Fiorentina U19,Primavera 1,Italy,Grosseto,Serie C - A,Italy,€350Th.,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Andrea Marcucci,Defensive Midfield,19,18/19,Italy,Roma U19,Primavera 1,Italy,Foggia,Serie B,Italy,€350Th.,False,https://img.a.transfermarkt.technology/portrait/medium/319180-1495124581.jpg?lm=1
Przemyslaw Bargiel,Attacking Midfield,17,17/18,Poland,Ruch Chorzow,Nice 1 Liga,Poland,Milan U19,Primavera 1,Italy,€350Th.,False,https://img.a.transfermarkt.technology/portrait/medium/345460-1580401461.png?lm=1
Eduardo Baldé,Centre-Forward,18,17/18,Guinea-Bissau/Portugal,Espinho U19,Portugal,Portugal,Sampdoria U19,Primavera 1,Italy,€340Th.,False,https://img.a.transfermarkt.technology/portrait/medium/529356-1518204902.jpg?lm=1
Carlo Alberto Tosi,Left-Back,17,17/18,Italy,Chievo U17,Under 17 - B,Italy,Cesena U19,Primavera 2a,Italy,€4.50m,False,https://img.a.transfermarkt.technology/portrait/medium/459946-1559113034.jpg?lm=1
Tiago Djaló,Centre-Back,19,19/20,Portugal,Milan U19,Primavera 2a,Italy,LOSC Lille,Ligue 1,France,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/420465-1548510986.jpg?lm=1
Pietro Borgogna,Second Striker,17,17/18,Italy,Chievo U17,Under 17 - B,Italy,Cesena U19,Primavera 2a,Italy,€4.00m,False,https://img.a.transfermarkt.technology/portrait/medium/394347-1566474164.JPG?lm=1
Gabriele Corbo,Centre-Back,18,18/19,Italy,Spezia Calcio,Serie B,Italy,Bologna U19,Primavera 2a,Italy,€1.33m,False,https://img.a.transfermarkt.technology/portrait/medium/423614-1625036317.jpg?lm=1
Paolo Napoletano,Left Winger,17,19/20,Italy,Pescara U17,Under 17 - C,Italy,Parma U19,Primavera 2a,Italy,€1.00m,False,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Michele Laraspata,Left-Back,18,19/20,Italy,Lecce U19,Primavera 2b,Italy,Parma U19,Primavera 2a,Italy,€900Th.,False,https://img.a.transfermarkt.technology/portrait/medium/542571-1606773891.jpg?lm=1
Matteo Cucci,Left-Back,18,19/20,Italy,Lecce U19,Primavera 2b,Italy,Parma U19,Primavera 2a,Italy,€720Th.,False,https://img.a.transfermarkt.technology/portrait/medium/533178-1577551018.jpg?lm=1
Matteo Cancellieri,Right Winger,18,20/21,Italy,Roma U18,Under 18,Italy,Verona U19,Primavera 2a,Italy,€500Th.,True,https://img.a.transfermarkt.technology/portrait/medium/550106-1630660579.jpg?lm=1
Aboudramane Diaby,Left-Back,16,20/21,Italy,Roma U18,Under 18,Italy,Verona U19,Primavera 2a,Italy,€500Th.,True,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1
Bogdan Jocic,Attacking Midfield,18,19/20,Serbia,Red Star U19,Serbia,Serbia,Verona U19,Primavera 2a,Italy,€500Th.,False,https://img.a.transfermarkt.technology/portrait/medium/574669-1630660656.jpg?lm=1
